text,label,wikipedia_title,wikipedia_url,source_section,source_page,source_example_type,source_license
"Possible visual description for Hand axe: Hand axe , ovate handaxe (Paleolithic). Wikipedia summary: A hand axe (or handaxe or Acheulean hand axe) is a prehistoric stone tool with two faces that is the longest-used tool in human history. It is made from stone, usually flint or chert that has been ""reduced"" and shaped from a larger piece by knapping, or hitting against another stone. They are characteristic of the lower Acheulean and middle Palaeolithic (Mousterian) periods, roughly 1.6 million years ago to about 100,000 years ago, and used by Homo erectus and other early humans, but rarely by Homo sapiens. Their technical name (biface) comes from the fact that the archetypical model is a generally bifacial (with two wide sides or faces) and almond-shaped (amygdaloid) lithic flake. Hand.",hand_axe,Hand axe,https://en.wikipedia.org/wiki/Hand_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Hatchet. A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Hatchet (European). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.,hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Hatchet is described as follows: A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Hatchet appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Hatchet: Hatchet (European). Wikipedia summary: A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Karambit. The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Karambit , kerambit, korambit (Minangkabauian, Indonesian). Section: Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Karambit is described as follows: The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Karambit appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives. The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Karambit: Karambit , kerambit, korambit (Minangkabauian, Indonesian). Wikipedia summary: The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A bardiche , berdiche, bardische, bardeche, or berdish is a type of polearm used from the 14th to 17th centuries in Europe. Ultimately a descendant of the medieval sparth axe or Dane axe, the bardiche proper appears around 1400, but there are numerous medieval manuscripts that depict very similar weapons beginning c. 1250. The bardiche differs from the halberd in having neither a hook at the back nor a spear point at the top. The use of bardiches started in early 14th-century Austria. In the 16th century, the bardiche was associated with the streltsy, arquebusiers of Imperial Russia established by Ivan the Terrible.",bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Bardiche. A bardiche , berdiche, bardische, bardeche, or berdish is a type of polearm used from the 14th to 17th centuries in Europe. Ultimately a descendant of the medieval sparth axe or Dane axe, the bardiche proper appears around 1400, but there are numerous medieval manuscripts that depict very similar weapons beginning c. 1250. The bardiche differs from the halberd in having neither a hook at the back nor a spear point at the top. The use of bardiches started in early 14th-century Austria. In the 16th century, the bardiche was associated with the streltsy, arquebusiers of Imperial Russia established by Ivan the Terrible.",bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Bardiche (European). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.,bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Bardiche is described as follows: A bardiche , berdiche, bardische, bardeche, or berdish is a type of polearm used from the 14th to 17th centuries in Europe. Ultimately a descendant of the medieval sparth axe or Dane axe, the bardiche proper appears around 1400, but there are numerous medieval manuscripts that depict very similar weapons beginning c. 1250. The bardiche differs from the halberd in having neither a hook at the back nor a spear point at the top. The use of bardiches started in early 14th-century Austria. In the 16th century, the bardiche was associated with the streltsy, arquebusiers of Imperial Russia established by Ivan the Terrible.",bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Bardiche appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. A bardiche , berdiche, bardische, bardeche, or berdish is a type of polearm used from the 14th to 17th centuries in Europe. Ultimately a descendant of the medieval sparth axe or Dane axe, the bardiche proper appears around 1400, but there are numerous medieval manuscripts that depict very similar weapons beginning c. 1250. The bardiche differs from the halberd in having neither a hook at the back nor a spear point at the top. The use of bardiches started in early 14th-century Austria. In the 16th century, the bardiche was associated with the streltsy, arquebusiers of Imperial Russia established by Ivan the Terrible.",bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Bardiche: Bardiche (European). Wikipedia summary: A bardiche , berdiche, bardische, bardeche, or berdish is a type of polearm used from the 14th to 17th centuries in Europe. Ultimately a descendant of the medieval sparth axe or Dane axe, the bardiche proper appears around 1400, but there are numerous medieval manuscripts that depict very similar weapons beginning c. 1250. The bardiche differs from the halberd in having neither a hook at the back nor a spear point at the top. The use of bardiches started in early 14th-century Austria. In the 16th century, the bardiche was associated with the streltsy, arquebusiers of Imperial Russia established by Ivan the Terrible.",bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"The horseman's pick is a weapon of Middle Eastern origin used by cavalry during the Middle Ages in Europe and West Asia. It is a type of war hammer that has a very long spike on the reverse of the hammer head. Usually, this spike is slightly curved downwards, much like a miner's pickaxe. The term is sometimes used interchangeably with war hammer. A metal-made horseman's pick called ""nadziak"" was one of the main weapons of the famous Polish Winged Hussars. A weapon of late make, the horseman's pick was developed by the English and used by billmen. It was used with great success during the Hundred Years' War. A use of the horseman's pick was to tear men from their mounts. The horseman's pick.",horseman_s_pick,Horseman's pick,https://en.wikipedia.org/wiki/Horseman%27s_pick,Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Horseman's pick. The horseman's pick is a weapon of Middle Eastern origin used by cavalry during the Middle Ages in Europe and West Asia. It is a type of war hammer that has a very long spike on the reverse of the hammer head. Usually, this spike is slightly curved downwards, much like a miner's pickaxe. The term is sometimes used interchangeably with war hammer. A metal-made horseman's pick called ""nadziak"" was one of the main weapons of the famous Polish Winged Hussars. A weapon of late make, the horseman's pick was developed by the English and used by billmen. It was used with great success during the Hundred Years' War. A use of the horseman's pick was to tear men from their mounts. The horseman's pick.",horseman_s_pick,Horseman's pick,https://en.wikipedia.org/wiki/Horseman%27s_pick,Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Horseman's pick , martel de fer, also a blunt weapon (European). Section: Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes.",horseman_s_pick,Horseman's pick,https://en.wikipedia.org/wiki/Horseman%27s_pick,Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Horseman's pick is described as follows: The horseman's pick is a weapon of Middle Eastern origin used by cavalry during the Middle Ages in Europe and West Asia. It is a type of war hammer that has a very long spike on the reverse of the hammer head. Usually, this spike is slightly curved downwards, much like a miner's pickaxe. The term is sometimes used interchangeably with war hammer. A metal-made horseman's pick called ""nadziak"" was one of the main weapons of the famous Polish Winged Hussars. A weapon of late make, the horseman's pick was developed by the English and used by billmen. It was used with great success during the Hundred Years' War. A use of the horseman's pick was to tear men from their mounts. The horseman's pick.",horseman_s_pick,Horseman's pick,https://en.wikipedia.org/wiki/Horseman%27s_pick,Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Horseman's pick appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes. The horseman's pick is a weapon of Middle Eastern origin used by cavalry during the Middle Ages in Europe and West Asia. It is a type of war hammer that has a very long spike on the reverse of the hammer head. Usually, this spike is slightly curved downwards, much like a miner's pickaxe. The term is sometimes used interchangeably with war hammer. A metal-made horseman's pick called ""nadziak"" was one of the main weapons of the famous Polish Winged Hussars. A weapon of late make, the horseman's pick was developed by the English and used by billmen. It was used with great success during the Hundred Years' War. A use of the horseman's pick was to tear men from their mounts. The horseman's pick.",horseman_s_pick,Horseman's pick,https://en.wikipedia.org/wiki/Horseman%27s_pick,Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Horseman's pick: Horseman's pick , martel de fer, also a blunt weapon (European). Wikipedia summary: The horseman's pick is a weapon of Middle Eastern origin used by cavalry during the Middle Ages in Europe and West Asia. It is a type of war hammer that has a very long spike on the reverse of the hammer head. Usually, this spike is slightly curved downwards, much like a miner's pickaxe. The term is sometimes used interchangeably with war hammer. A metal-made horseman's pick called ""nadziak"" was one of the main weapons of the famous Polish Winged Hussars. A weapon of late make, the horseman's pick was developed by the English and used by billmen. It was used with great success during the Hundred Years' War. A use of the horseman's pick was to tear men from their mounts. The horseman's pick.",horseman_s_pick,Horseman's pick,https://en.wikipedia.org/wiki/Horseman%27s_pick,Hand-to-hand combat > Edged and bladed weapons > Picks and pickaxes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A battle axe (also battle-axe, battle ax, or battle-ax) is an axe specifically designed for combat. Battle axes were designed differently to utility axes, with blades more akin to cleavers than to wood axes. Many were suitable for use in one hand, while others were larger and were deployed two-handed. Axes designed for warfare ranged in weight from just over 0.5 to 3 kg (1 to 7 lb), and in length from just over 30 cm (1 ft) to upwards of 150 cm (5 ft), as in the case of the Danish axe or the sparth axe. Cleaving weapons longer than 150 cm (5 ft) would arguably fall into the category of polearms.",battle_axe,Battle axe,https://en.wikipedia.org/wiki/Battle_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Battle axe. A battle axe (also battle-axe, battle ax, or battle-ax) is an axe specifically designed for combat. Battle axes were designed differently to utility axes, with blades more akin to cleavers than to wood axes. Many were suitable for use in one hand, while others were larger and were deployed two-handed. Axes designed for warfare ranged in weight from just over 0.5 to 3 kg (1 to 7 lb), and in length from just over 30 cm (1 ft) to upwards of 150 cm (5 ft), as in the case of the Danish axe or the sparth axe. Cleaving weapons longer than 150 cm (5 ft) would arguably fall into the category of polearms.",battle_axe,Battle axe,https://en.wikipedia.org/wiki/Battle_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Battle axe (European). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.,battle_axe,Battle axe,https://en.wikipedia.org/wiki/Battle_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Battle axe is described as follows: A battle axe (also battle-axe, battle ax, or battle-ax) is an axe specifically designed for combat. Battle axes were designed differently to utility axes, with blades more akin to cleavers than to wood axes. Many were suitable for use in one hand, while others were larger and were deployed two-handed. Axes designed for warfare ranged in weight from just over 0.5 to 3 kg (1 to 7 lb), and in length from just over 30 cm (1 ft) to upwards of 150 cm (5 ft), as in the case of the Danish axe or the sparth axe. Cleaving weapons longer than 150 cm (5 ft) would arguably fall into the category of polearms.",battle_axe,Battle axe,https://en.wikipedia.org/wiki/Battle_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Battle axe appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. A battle axe (also battle-axe, battle ax, or battle-ax) is an axe specifically designed for combat. Battle axes were designed differently to utility axes, with blades more akin to cleavers than to wood axes. Many were suitable for use in one hand, while others were larger and were deployed two-handed. Axes designed for warfare ranged in weight from just over 0.5 to 3 kg (1 to 7 lb), and in length from just over 30 cm (1 ft) to upwards of 150 cm (5 ft), as in the case of the Danish axe or the sparth axe. Cleaving weapons longer than 150 cm (5 ft) would arguably fall into the category of polearms.",battle_axe,Battle axe,https://en.wikipedia.org/wiki/Battle_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Battle axe: Battle axe (European). Wikipedia summary: A battle axe (also battle-axe, battle ax, or battle-ax) is an axe specifically designed for combat. Battle axes were designed differently to utility axes, with blades more akin to cleavers than to wood axes. Many were suitable for use in one hand, while others were larger and were deployed two-handed. Axes designed for warfare ranged in weight from just over 0.5 to 3 kg (1 to 7 lb), and in length from just over 30 cm (1 ft) to upwards of 150 cm (5 ft), as in the case of the Danish axe or the sparth axe. Cleaving weapons longer than 150 cm (5 ft) would arguably fall into the category of polearms.",battle_axe,Battle axe,https://en.wikipedia.org/wiki/Battle_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"The indigenous peoples of the Cordillera in northern Luzon, Philippines, often referred to by the exonym Igorot people, or more recently, as the Cordilleran peoples, are an ethnic group composed of 11 main ethnolinguistic groups whose domains are in the Cordillera Mountain Range, altogether numbering about 1.8 million people in the early 21st century. Their languages belong to the northern Luzon subgroup of Philippine languages, which in turn belongs to the Austronesian (Malayo-Polynesian) family. A 2014 genetic study has found that the Kankanaey (an Igorot ethnic group from Mountain Province), and by extension other indigenous Cordillera groups, descend almost entirely from the ancient.",igorot_people,Igorot people,https://en.wikipedia.org/wiki/Igorot_people,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Igorot people. The indigenous peoples of the Cordillera in northern Luzon, Philippines, often referred to by the exonym Igorot people, or more recently, as the Cordilleran peoples, are an ethnic group composed of 11 main ethnolinguistic groups whose domains are in the Cordillera Mountain Range, altogether numbering about 1.8 million people in the early 21st century. Their languages belong to the northern Luzon subgroup of Philippine languages, which in turn belongs to the Austronesian (Malayo-Polynesian) family. A 2014 genetic study has found that the Kankanaey (an Igorot ethnic group from Mountain Province), and by extension other indigenous Cordillera groups, descend almost entirely from the ancient.",igorot_people,Igorot people,https://en.wikipedia.org/wiki/Igorot_people,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Igorot headhunting axe ( Philippinese, Southeast Asian ). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.",igorot_people,Igorot people,https://en.wikipedia.org/wiki/Igorot_people,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Igorot people is described as follows: The indigenous peoples of the Cordillera in northern Luzon, Philippines, often referred to by the exonym Igorot people, or more recently, as the Cordilleran peoples, are an ethnic group composed of 11 main ethnolinguistic groups whose domains are in the Cordillera Mountain Range, altogether numbering about 1.8 million people in the early 21st century. Their languages belong to the northern Luzon subgroup of Philippine languages, which in turn belongs to the Austronesian (Malayo-Polynesian) family. A 2014 genetic study has found that the Kankanaey (an Igorot ethnic group from Mountain Province), and by extension other indigenous Cordillera groups, descend almost entirely from the ancient.",igorot_people,Igorot people,https://en.wikipedia.org/wiki/Igorot_people,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Igorot people appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. The indigenous peoples of the Cordillera in northern Luzon, Philippines, often referred to by the exonym Igorot people, or more recently, as the Cordilleran peoples, are an ethnic group composed of 11 main ethnolinguistic groups whose domains are in the Cordillera Mountain Range, altogether numbering about 1.8 million people in the early 21st century. Their languages belong to the northern Luzon subgroup of Philippine languages, which in turn belongs to the Austronesian (Malayo-Polynesian) family. A 2014 genetic study has found that the Kankanaey (an Igorot ethnic group from Mountain Province), and by extension other indigenous Cordillera groups, descend almost entirely from the ancient.",igorot_people,Igorot people,https://en.wikipedia.org/wiki/Igorot_people,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Igorot people: Igorot headhunting axe ( Philippinese, Southeast Asian ). Wikipedia summary: The indigenous peoples of the Cordillera in northern Luzon, Philippines, often referred to by the exonym Igorot people, or more recently, as the Cordilleran peoples, are an ethnic group composed of 11 main ethnolinguistic groups whose domains are in the Cordillera Mountain Range, altogether numbering about 1.8 million people in the early 21st century. Their languages belong to the northern Luzon subgroup of Philippine languages, which in turn belongs to the Austronesian (Malayo-Polynesian) family. A 2014 genetic study has found that the Kankanaey (an Igorot ethnic group from Mountain Province), and by extension other indigenous Cordillera groups, descend almost entirely from the ancient.",igorot_people,Igorot people,https://en.wikipedia.org/wiki/Igorot_people,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A golok is a cutting tool, similar to a machete, that comes in many variations and is found throughout the Malay Archipelago. It is used as an agricultural tool as well as a weapon. The word golok (sometimes misspelled in English as ""gollock"") is used in Indonesia and Malaysia. Both in Malaysia and in Indonesia, the term is usually interchangeable with the longer and broader parang. In the Sundanese region of West Java it is known as bedog. In the Philippines, the term gulok (also known as gunong), refers to different dagger weapons including the kris.",golok,Golok,https://en.wikipedia.org/wiki/Golok,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Golok. A golok is a cutting tool, similar to a machete, that comes in many variations and is found throughout the Malay Archipelago. It is used as an agricultural tool as well as a weapon. The word golok (sometimes misspelled in English as ""gollock"") is used in Indonesia and Malaysia. Both in Malaysia and in Indonesia, the term is usually interchangeable with the longer and broader parang. In the Sundanese region of West Java it is known as bedog. In the Philippines, the term gulok (also known as gunong), refers to different dagger weapons including the kris.",golok,Golok,https://en.wikipedia.org/wiki/Golok,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Golok (Southeast Asian). Section: Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like.,golok,Golok,https://en.wikipedia.org/wiki/Golok,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Golok is described as follows: A golok is a cutting tool, similar to a machete, that comes in many variations and is found throughout the Malay Archipelago. It is used as an agricultural tool as well as a weapon. The word golok (sometimes misspelled in English as ""gollock"") is used in Indonesia and Malaysia. Both in Malaysia and in Indonesia, the term is usually interchangeable with the longer and broader parang. In the Sundanese region of West Java it is known as bedog. In the Philippines, the term gulok (also known as gunong), refers to different dagger weapons including the kris.",golok,Golok,https://en.wikipedia.org/wiki/Golok,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Golok appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like. A golok is a cutting tool, similar to a machete, that comes in many variations and is found throughout the Malay Archipelago. It is used as an agricultural tool as well as a weapon. The word golok (sometimes misspelled in English as ""gollock"") is used in Indonesia and Malaysia. Both in Malaysia and in Indonesia, the term is usually interchangeable with the longer and broader parang. In the Sundanese region of West Java it is known as bedog. In the Philippines, the term gulok (also known as gunong), refers to different dagger weapons including the kris.",golok,Golok,https://en.wikipedia.org/wiki/Golok,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Golok: Golok (Southeast Asian). Wikipedia summary: A golok is a cutting tool, similar to a machete, that comes in many variations and is found throughout the Malay Archipelago. It is used as an agricultural tool as well as a weapon. The word golok (sometimes misspelled in English as ""gollock"") is used in Indonesia and Malaysia. Both in Malaysia and in Indonesia, the term is usually interchangeable with the longer and broader parang. In the Sundanese region of West Java it is known as bedog. In the Philippines, the term gulok (also known as gunong), refers to different dagger weapons including the kris.",golok,Golok,https://en.wikipedia.org/wiki/Golok,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"The falcata is a type of sword typical of pre-Roman Iberia. The falcata was used to great effect for warfare in the ancient Iberian Peninsula, and is firmly associated with the southern Iberian tribes, among other ancient peoples of Hispania. It was highly prized by the ancient general Hannibal, who equipped Carthaginian troops with it during the Second Punic War.",falcata,Falcata,https://en.wikipedia.org/wiki/Falcata,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Falcata. The falcata is a type of sword typical of pre-Roman Iberia. The falcata was used to great effect for warfare in the ancient Iberian Peninsula, and is firmly associated with the southern Iberian tribes, among other ancient peoples of Hispania. It was highly prized by the ancient general Hannibal, who equipped Carthaginian troops with it during the Second Punic War.",falcata,Falcata,https://en.wikipedia.org/wiki/Falcata,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Falcata (Mediterranean). Section: Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like.,falcata,Falcata,https://en.wikipedia.org/wiki/Falcata,Hand-to-hand combat > Edged and bladed weapons > Swords > Axe-like,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
