text,label,wikipedia_title,wikipedia_url,source_section,source_page,source_example_type,source_license
"This artifact is described as: The Aosta Valley (Italian: Valle d'Aosta [ˈvalle daˈɔsta]; French: Vallée d'Aoste [vale dɔst] ; Valdôtain: Vâl d'Aoûta [val duta] ; Walser: Augschtalann or Ougstalland; Piedmontese: Val d'Osta), officially the Autonomous Region of Aosta Valley, is a mountainous autonomous region of northwestern Italy. It is bordered by Auvergne-Rhône-Alpes, France, to the west; by Valais, Switzerland, to the north; and by Piedmont, Italy, to the south and east. The regional capital is Aosta. With a population of 122,554 in an area of 3,260.90 square kilometres (1,259.04 sq mi), it is the smallest, least populous, and least densely populated region of Italy. The province of Aosta having been dissolved in 1945, the Aosta Valley region was the first region of Italy to abolish provincial subdivisions, followed by Friuli-Venezia Giulia in 2017 (where they were reestablished later). Provincial administrative functions are provided by the regional government. The region is divided into 74 comuni (French: communes). Italian and French are the official languages, and the Valdôtain dialect of Franco-Provençal is also officially recognized. Italian is spoken as a mother tongue by 77.29% of the population, Valdôtain...",aosta_valley,Aosta Valley,https://en.wikipedia.org/wiki/Aosta_Valley,History,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The Aosta Valley (Italian: Valle d'Aosta [ˈvalle daˈɔsta]; French: Vallée d'Aoste [vale dɔst] ; Valdôtain: Vâl d'Aoûta [val duta] ; Walser: Augschtalann or Ougstalland; Piedmontese: Val d'Osta), officially the Autonomous Region of Aosta Valley, is a mountainous autonomous region of northwestern Italy. It is bordered by Auvergne-Rhône-Alpes, France, to the west; by Valais, Switzerland, to the north; and by Piedmont, Italy, to the south and east. The regional capital is Aosta. With a population of 122,554 in an area of 3,260.90 square kilometres (1,259.04 sq mi), it is the smallest, least populous, and least densely populated region of Italy. The province of Aosta having been dissolved in 1945, the Aosta Valley region was the first region of Italy to abolish provincial subdivisions, followed by Friuli-Venezia Giulia in 2017 (where they were reestablished later). Provincial administrative functions are provided by the regional government. The region is divided into 74 comuni (French: communes). Italian and French are the official languages, and the Valdôtain dialect of Franco-Provençal is also officially recognized. Italian is spoken as a mother tongue by 77.29% of the population, Valdôtain...",aosta_valley,Aosta Valley,https://en.wikipedia.org/wiki/Aosta_Valley,History,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A blade is the sharp, cutting portion of a tool, weapon, or machine, specifically designed to puncture, chop, slice, or scrape surfaces or materials. Blades are typically made from materials that are harder than those they are intended to cut. This includes early examples made from flaked stones like flint or obsidian, evolving through the ages into metal forms like copper, bronze, and iron, and culminating in modern versions made from steel or ceramics. Serving as one of humanity's oldest tools, blades continue to have wide-ranging applications, including in combat, cooking, and various other everyday and specialized tasks. Blades function by concentrating force at the cutting edge. Design variations, such as serrated edges found on bread knives and saws, serve to enhance this force concentration, adapting blades for specific functions and materials. Blades thus hold a significant place both historically and in contemporary society, reflecting an evolution in material technology and utility. == Uses == During food preparation, knives are mainly used for slicing, chopping, and piercing. In combat, a blade may be used to slash or puncture, and may also be thrown or otherwise propelled...",blade,Blade,https://en.wikipedia.org/wiki/Blade,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A blade is the sharp, cutting portion of a tool, weapon, or machine, specifically designed to puncture, chop, slice, or scrape surfaces or materials. Blades are typically made from materials that are harder than those they are intended to cut. This includes early examples made from flaked stones like flint or obsidian, evolving through the ages into metal forms like copper, bronze, and iron, and culminating in modern versions made from steel or ceramics. Serving as one of humanity's oldest tools, blades continue to have wide-ranging applications, including in combat, cooking, and various other everyday and specialized tasks. Blades function by concentrating force at the cutting edge. Design variations, such as serrated edges found on bread knives and saws, serve to enhance this force concentration, adapting blades for specific functions and materials. Blades thus hold a significant place both historically and in contemporary society, reflecting an evolution in material technology and utility. == Uses == During food preparation, knives are mainly used for slicing, chopping, and piercing. In combat, a blade may be used to slash or puncture, and may also be thrown or otherwise propelled...",blade,Blade,https://en.wikipedia.org/wiki/Blade,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A blade is the sharp, cutting portion of a tool, weapon, or machine, specifically designed to puncture, chop, slice, or scrape surfaces or materials. Blades are typically made from materials that are harder than those they are intended to cut. This includes early examples made from flaked stones like flint or obsidian, evolving through the ages into metal forms like copper, bronze, and iron, and culminating in modern versions made from steel or ceramics. Serving as one of humanity's oldest tools, blades continue to have wide-ranging applications, including in combat, cooking, and various other everyday and specialized tasks. Blades function by concentrating force at the cutting edge. Design variations, such as serrated edges found on bread knives and saws, serve to enhance this force concentration, adapting blades for specific functions and materials. Blades thus hold a significant place both historically and in contemporary society, reflecting an evolution in material technology and utility. == Uses == During food preparation, knives are mainly used for slicing, chopping, and piercing. In combat, a blade may be used to slash or puncture, and may also be thrown or otherwise propelled...",blade,Blade,https://en.wikipedia.org/wiki/Blade,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A drawknife (drawing knife, draw shave, shaving knife) is a traditional woodworking hand tool used to shape wood by removing shavings. It consists of a blade with a handle at each end. The blade is much longer (along the cutting edge) than it is deep (from cutting edge to back edge). It is pulled or ""drawn"" (hence the name) toward the user. The drawknife in the illustration has a blade 23 cm (9.1 in) long, although much shorter drawknives are also made. The blade is sharpened to a chisel bevel. Traditionally, it is a rounded, smooth bevel. The handles can be below the level of the blade (as in the illustration) or at the same level. == Purpose == A drawknife is commonly used to remove large slices of wood for flat faceted work, to debark trees, or to create roughly rounded or cylindrical billets for further work on a lathe, or it can shave like a spokeshave plane, where finer finishing is less of concern than a rapid result. The thin blade lends itself to create complex concave or convex curves. Unlike a spokeshave, it does not have a closed mouth to control chip formation, and so lacks the spokeshave's superior cutting and shaving precision. They are also a vital piece of equipment...",drawknife,Drawknife,https://en.wikipedia.org/wiki/Drawknife,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A drawknife (drawing knife, draw shave, shaving knife) is a traditional woodworking hand tool used to shape wood by removing shavings. It consists of a blade with a handle at each end. The blade is much longer (along the cutting edge) than it is deep (from cutting edge to back edge). It is pulled or ""drawn"" (hence the name) toward the user. The drawknife in the illustration has a blade 23 cm (9.1 in) long, although much shorter drawknives are also made. The blade is sharpened to a chisel bevel. Traditionally, it is a rounded, smooth bevel. The handles can be below the level of the blade (as in the illustration) or at the same level. == Purpose == A drawknife is commonly used to remove large slices of wood for flat faceted work, to debark trees, or to create roughly rounded or cylindrical billets for further work on a lathe, or it can shave like a spokeshave plane, where finer finishing is less of concern than a rapid result. The thin blade lends itself to create complex concave or convex curves. Unlike a spokeshave, it does not have a closed mouth to control chip formation, and so lacks the spokeshave's superior cutting and shaving precision. They are also a vital piece of equipment...",drawknife,Drawknife,https://en.wikipedia.org/wiki/Drawknife,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A drawknife (drawing knife, draw shave, shaving knife) is a traditional woodworking hand tool used to shape wood by removing shavings. It consists of a blade with a handle at each end. The blade is much longer (along the cutting edge) than it is deep (from cutting edge to back edge). It is pulled or ""drawn"" (hence the name) toward the user. The drawknife in the illustration has a blade 23 cm (9.1 in) long, although much shorter drawknives are also made. The blade is sharpened to a chisel bevel. Traditionally, it is a rounded, smooth bevel. The handles can be below the level of the blade (as in the illustration) or at the same level. == Purpose == A drawknife is commonly used to remove large slices of wood for flat faceted work, to debark trees, or to create roughly rounded or cylindrical billets for further work on a lathe, or it can shave like a spokeshave plane, where finer finishing is less of concern than a rapid result. The thin blade lends itself to create complex concave or convex curves. Unlike a spokeshave, it does not have a closed mouth to control chip formation, and so lacks the spokeshave's superior cutting and shaving precision. They are also a vital piece of equipment...",drawknife,Drawknife,https://en.wikipedia.org/wiki/Drawknife,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A card scraper or cabinet scraper is a woodworking shaping and finishing tool. It is used to manually remove small amounts of material and excels in tricky grain areas where hand planes would cause tear out. Card scrapers are most suitable for working with hardwoods, and can be used instead of sandpaper. Scraping produces a cleaner surface than sanding; it does not clog the pores of the wood with dust, and does not leave a fuzz of torn fibers. == Types == Card scrapers are available in a range of shapes and sizes, the most common being a rectangular shape approximately 60 mm × 180 mm (2 in × 7 in) and with a thickness of 0.6 to 1.0 mm (0.024 to 0.039 in). Another common configuration is the gooseneck scraper, which has a shape resembling a french curve and is useful for scraping curved surfaces. For scraping convex shapes such as violin fingerboards, small flexible rectangular scrapers are useful. Similarly, a card scraper can be used to manufacture complex mouldings by cutting the negative of the desired moulding into the steel, e.g. through filing or die cutting. A scratch stock is a profiled card scraper that is held in an adjustable stop. Scrapers are normally made from high carbon...",card_scraper,Card scraper,https://en.wikipedia.org/wiki/Card_scraper,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A card scraper or cabinet scraper is a woodworking shaping and finishing tool. It is used to manually remove small amounts of material and excels in tricky grain areas where hand planes would cause tear out. Card scrapers are most suitable for working with hardwoods, and can be used instead of sandpaper. Scraping produces a cleaner surface than sanding; it does not clog the pores of the wood with dust, and does not leave a fuzz of torn fibers. == Types == Card scrapers are available in a range of shapes and sizes, the most common being a rectangular shape approximately 60 mm × 180 mm (2 in × 7 in) and with a thickness of 0.6 to 1.0 mm (0.024 to 0.039 in). Another common configuration is the gooseneck scraper, which has a shape resembling a french curve and is useful for scraping curved surfaces. For scraping convex shapes such as violin fingerboards, small flexible rectangular scrapers are useful. Similarly, a card scraper can be used to manufacture complex mouldings by cutting the negative of the desired moulding into the steel, e.g. through filing or die cutting. A scratch stock is a profiled card scraper that is held in an adjustable stop. Scrapers are normally made from high carbon...",card_scraper,Card scraper,https://en.wikipedia.org/wiki/Card_scraper,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A card scraper or cabinet scraper is a woodworking shaping and finishing tool. It is used to manually remove small amounts of material and excels in tricky grain areas where hand planes would cause tear out. Card scrapers are most suitable for working with hardwoods, and can be used instead of sandpaper. Scraping produces a cleaner surface than sanding; it does not clog the pores of the wood with dust, and does not leave a fuzz of torn fibers. == Types == Card scrapers are available in a range of shapes and sizes, the most common being a rectangular shape approximately 60 mm × 180 mm (2 in × 7 in) and with a thickness of 0.6 to 1.0 mm (0.024 to 0.039 in). Another common configuration is the gooseneck scraper, which has a shape resembling a french curve and is useful for scraping curved surfaces. For scraping convex shapes such as violin fingerboards, small flexible rectangular scrapers are useful. Similarly, a card scraper can be used to manufacture complex mouldings by cutting the negative of the desired moulding into the steel, e.g. through filing or die cutting. A scratch stock is a profiled card scraper that is held in an adjustable stop. Scrapers are normally made from high carbon...",card_scraper,Card scraper,https://en.wikipedia.org/wiki/Card_scraper,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"3D scanning is the process of analyzing a real-world object or environment to collect three dimensional data of its shape and possibly its appearance (e.g. color). The collected data can then be used to construct digital 3D models. A 3D scanner can be based on many different technologies, each with its own limitations, advantages and costs. Many limitations in the kind of objects that can be digitized are still present. For example, optical technology may encounter difficulties with dark, shiny, reflective or transparent objects while industrial computed tomography scanning, structured-light 3D scanners, LiDAR and Time Of Flight 3D Scanners can be used to construct digital 3D models, without destructive testing. Collected 3D data is useful for a wide variety of applications. These devices are used extensively by the entertainment industry in the production of movies and video games, including virtual reality. Other common applications of this technology include augmented reality, motion capture, gesture recognition, robotic mapping, industrial design, orthotics and prosthetics, reverse engineering and prototyping, quality control/inspection and the digitization of cultural artifacts...",3d_scanning,3D scanning,https://en.wikipedia.org/wiki/3D_scanning,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: 3D scanning is the process of analyzing a real-world object or environment to collect three dimensional data of its shape and possibly its appearance (e.g. color). The collected data can then be used to construct digital 3D models. A 3D scanner can be based on many different technologies, each with its own limitations, advantages and costs. Many limitations in the kind of objects that can be digitized are still present. For example, optical technology may encounter difficulties with dark, shiny, reflective or transparent objects while industrial computed tomography scanning, structured-light 3D scanners, LiDAR and Time Of Flight 3D Scanners can be used to construct digital 3D models, without destructive testing. Collected 3D data is useful for a wide variety of applications. These devices are used extensively by the entertainment industry in the production of movies and video games, including virtual reality. Other common applications of this technology include augmented reality, motion capture, gesture recognition, robotic mapping, industrial design, orthotics and prosthetics, reverse engineering and prototyping, quality control/inspection and the digitization of cultural artifacts...",3d_scanning,3D scanning,https://en.wikipedia.org/wiki/3D_scanning,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: 3D scanning is the process of analyzing a real-world object or environment to collect three dimensional data of its shape and possibly its appearance (e.g. color). The collected data can then be used to construct digital 3D models. A 3D scanner can be based on many different technologies, each with its own limitations, advantages and costs. Many limitations in the kind of objects that can be digitized are still present. For example, optical technology may encounter difficulties with dark, shiny, reflective or transparent objects while industrial computed tomography scanning, structured-light 3D scanners, LiDAR and Time Of Flight 3D Scanners can be used to construct digital 3D models, without destructive testing. Collected 3D data is useful for a wide variety of applications. These devices are used extensively by the entertainment industry in the production of movies and video games, including virtual reality. Other common applications of this technology include augmented reality, motion capture, gesture recognition, robotic mapping, industrial design, orthotics and prosthetics, reverse engineering and prototyping, quality control/inspection and the digitization of cultural artifacts...",3d_scanning,3D scanning,https://en.wikipedia.org/wiki/3D_scanning,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A bucksaw is a metal-framed crosscut saw in the shape of a bow with a coarse wide blade generally used with a sawbuck to cut logs or firewood to length (bucking). This type of saw is also known as a bow saw, Swede saw, bushman saw, and Finn saw. Modern bucksaws usually have a metal frame (""H"" or C-shaped) and a removable blade with coarse teeth held in tension by the frame. Lightweight portable or foldable models used for camping or back-packing are also available. It is often referred to as a bucksaw in the North American hardware market, but that term traditionally refers to a different type of saw with a wooden frame. == Description == A bucksaw is a crosscut saw: it is designed to cut across the grain. The width of the blade is constant from the teeth to the back. It is meant to cut wood fibers that are under tension, and is thick so that it is more difficult to bend on the push stroke. It can be either a one or two-man saw. Coopers often use bucksaws in their work. Traditionally, a bucksaw is a woodworking tool used for straight or curved cuts. A bucksaw is a type of frame saw. Its thin blade is held in tension by a frame. In English and American vocabulary it denotes a toothed...",bucksaw,Bucksaw,https://en.wikipedia.org/wiki/Bucksaw,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A bucksaw is a metal-framed crosscut saw in the shape of a bow with a coarse wide blade generally used with a sawbuck to cut logs or firewood to length (bucking). This type of saw is also known as a bow saw, Swede saw, bushman saw, and Finn saw. Modern bucksaws usually have a metal frame (""H"" or C-shaped) and a removable blade with coarse teeth held in tension by the frame. Lightweight portable or foldable models used for camping or back-packing are also available. It is often referred to as a bucksaw in the North American hardware market, but that term traditionally refers to a different type of saw with a wooden frame. == Description == A bucksaw is a crosscut saw: it is designed to cut across the grain. The width of the blade is constant from the teeth to the back. It is meant to cut wood fibers that are under tension, and is thick so that it is more difficult to bend on the push stroke. It can be either a one or two-man saw. Coopers often use bucksaws in their work. Traditionally, a bucksaw is a woodworking tool used for straight or curved cuts. A bucksaw is a type of frame saw. Its thin blade is held in tension by a frame. In English and American vocabulary it denotes a toothed...",bucksaw,Bucksaw,https://en.wikipedia.org/wiki/Bucksaw,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A bucksaw is a metal-framed crosscut saw in the shape of a bow with a coarse wide blade generally used with a sawbuck to cut logs or firewood to length (bucking). This type of saw is also known as a bow saw, Swede saw, bushman saw, and Finn saw. Modern bucksaws usually have a metal frame (""H"" or C-shaped) and a removable blade with coarse teeth held in tension by the frame. Lightweight portable or foldable models used for camping or back-packing are also available. It is often referred to as a bucksaw in the North American hardware market, but that term traditionally refers to a different type of saw with a wooden frame. == Description == A bucksaw is a crosscut saw: it is designed to cut across the grain. The width of the blade is constant from the teeth to the back. It is meant to cut wood fibers that are under tension, and is thick so that it is more difficult to bend on the push stroke. It can be either a one or two-man saw. Coopers often use bucksaws in their work. Traditionally, a bucksaw is a woodworking tool used for straight or curved cuts. A bucksaw is a type of frame saw. Its thin blade is held in tension by a frame. In English and American vocabulary it denotes a toothed...",bucksaw,Bucksaw,https://en.wikipedia.org/wiki/Bucksaw,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A chainsaw mill or PortaMill or Logosol sawmill is a type of sawmill incorporating a chainsaw, that is used by one or two operators to mill logs into lumber for use in furniture, construction and other uses. Although often used as a generic term, Alaskan Mill is a registered trademark of Granberg International. == Description == The mill attachment consists of a pair of clamping brackets connected to a rectangular frame which is attached to the bar of the chainsaw. The rails ride for the first cut on a guide system, plank or on a metal ladder which is screwed to the log (but not so tightly that the guide is pulled out of plane), and then on the previously cut surface of the log, and guide the chainsaw blade through the log at a consistent depth so that planks of a chosen thickness are cut. The distance between the rails and the bar determines this thickness and it can be adjusted by moving the rails along the depth posts at each end of the mill attachment. During use it is important that the rails extend out past the ends of the log so the cut has support the entire time. Smaller mills use a single chainsaw and can be handled by a single operator. Larger mills use a double ended bar...",chainsaw_mill,Chainsaw mill,https://en.wikipedia.org/wiki/Chainsaw_mill,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A chainsaw mill or PortaMill or Logosol sawmill is a type of sawmill incorporating a chainsaw, that is used by one or two operators to mill logs into lumber for use in furniture, construction and other uses. Although often used as a generic term, Alaskan Mill is a registered trademark of Granberg International. == Description == The mill attachment consists of a pair of clamping brackets connected to a rectangular frame which is attached to the bar of the chainsaw. The rails ride for the first cut on a guide system, plank or on a metal ladder which is screwed to the log (but not so tightly that the guide is pulled out of plane), and then on the previously cut surface of the log, and guide the chainsaw blade through the log at a consistent depth so that planks of a chosen thickness are cut. The distance between the rails and the bar determines this thickness and it can be adjusted by moving the rails along the depth posts at each end of the mill attachment. During use it is important that the rails extend out past the ends of the log so the cut has support the entire time. Smaller mills use a single chainsaw and can be handled by a single operator. Larger mills use a double ended bar...",chainsaw_mill,Chainsaw mill,https://en.wikipedia.org/wiki/Chainsaw_mill,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A chainsaw mill or PortaMill or Logosol sawmill is a type of sawmill incorporating a chainsaw, that is used by one or two operators to mill logs into lumber for use in furniture, construction and other uses. Although often used as a generic term, Alaskan Mill is a registered trademark of Granberg International. == Description == The mill attachment consists of a pair of clamping brackets connected to a rectangular frame which is attached to the bar of the chainsaw. The rails ride for the first cut on a guide system, plank or on a metal ladder which is screwed to the log (but not so tightly that the guide is pulled out of plane), and then on the previously cut surface of the log, and guide the chainsaw blade through the log at a consistent depth so that planks of a chosen thickness are cut. The distance between the rails and the bar determines this thickness and it can be adjusted by moving the rails along the depth posts at each end of the mill attachment. During use it is important that the rails extend out past the ends of the log so the cut has support the entire time. Smaller mills use a single chainsaw and can be handled by a single operator. Larger mills use a double ended bar...",chainsaw_mill,Chainsaw mill,https://en.wikipedia.org/wiki/Chainsaw_mill,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"An averruncator or pole pruner (American English) is a form of long shears used in arboriculture for averruncating or pruning off the higher branches of trees, etc. == Etymology == The word averruncate (from Latin averruncare, ""to ward off, remove mischief"") glided into meaning to weed the ground, prune vines, etc., by a supposed derivation from the Lat. ab, ""off"", and eruncare, ""to weed out"", and it was spelt aberuncate to suit this; but the New English Dictionary regarded such a derivation as impossible. == Description == An averruncator has a compound blade attached to a handle between five and eight feet long. The blades are closed with a rope and pulley, and they are opened with a spring. == Types == There are at least three varieties of this tool, depending on how force is transmitted to the blades or the blade shape: shear-action, pully-action and parrot-bill. == References == This article incorporates text from a publication now in the public domain: Chisholm, Hugh, ed. (1911). ""Averruncator"". Encyclopædia Britannica. Vol. 3 (11th ed.). Cambridge University Press. p. 59. == External links == The dictionary definition of averruncator at Wiktionary",averruncator,Averruncator,https://en.wikipedia.org/wiki/Averruncator,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: An averruncator or pole pruner (American English) is a form of long shears used in arboriculture for averruncating or pruning off the higher branches of trees, etc. == Etymology == The word averruncate (from Latin averruncare, ""to ward off, remove mischief"") glided into meaning to weed the ground, prune vines, etc., by a supposed derivation from the Lat. ab, ""off"", and eruncare, ""to weed out"", and it was spelt aberuncate to suit this; but the New English Dictionary regarded such a derivation as impossible. == Description == An averruncator has a compound blade attached to a handle between five and eight feet long. The blades are closed with a rope and pulley, and they are opened with a spring. == Types == There are at least three varieties of this tool, depending on how force is transmitted to the blades or the blade shape: shear-action, pully-action and parrot-bill. == References == This article incorporates text from a publication now in the public domain: Chisholm, Hugh, ed. (1911). ""Averruncator"". Encyclopædia Britannica. Vol. 3 (11th ed.). Cambridge University Press. p. 59. == External links == The dictionary definition of averruncator at Wiktionary",averruncator,Averruncator,https://en.wikipedia.org/wiki/Averruncator,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: An averruncator or pole pruner (American English) is a form of long shears used in arboriculture for averruncating or pruning off the higher branches of trees, etc. == Etymology == The word averruncate (from Latin averruncare, ""to ward off, remove mischief"") glided into meaning to weed the ground, prune vines, etc., by a supposed derivation from the Lat. ab, ""off"", and eruncare, ""to weed out"", and it was spelt aberuncate to suit this; but the New English Dictionary regarded such a derivation as impossible. == Description == An averruncator has a compound blade attached to a handle between five and eight feet long. The blades are closed with a rope and pulley, and they are opened with a spring. == Types == There are at least three varieties of this tool, depending on how force is transmitted to the blades or the blade shape: shear-action, pully-action and parrot-bill. == References == This article incorporates text from a publication now in the public domain: Chisholm, Hugh, ed. (1911). ""Averruncator"". Encyclopædia Britannica. Vol. 3 (11th ed.). Cambridge University Press. p. 59. == External links == The dictionary definition of averruncator at Wiktionary",averruncator,Averruncator,https://en.wikipedia.org/wiki/Averruncator,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A brushcutter (also called a brush saw, clearing saw or gasoline goat) is a powered garden or agricultural tool used to trim weeds, small trees, and other foliage not accessible by a lawn mower or rotary mower. Various blades or trimmer heads can be attached to the machine for specific applications. It consists of: A power unit held close to the body. A pole through which the power is transmitted. A rotary cutting head at the opposite end of the pole to the power unit. == Power units == There are three main types of power unit: Gas engines, either two or four stroke, are used on the more powerful units. Electric motors connected to mains power by a power cord. Cordless electric motors powered by rechargeable batteries. == Shaft == There are three types of shaft: Basic consumer units use a curved shaft, similar to a basic line trimmer. More professional units use a straight shaft with a gearbox at the cutting head end. Top-of-the-line units use a straight ""split"" shaft with a disconnection point partway along the shaft, allowing the cutting head to be replaced by other accessories such as pole pruners, cultivators, edgers and hedge trimmers. Handles vary on brush cutters, depending...",brushcutter,Brushcutter (garden tool),https://en.wikipedia.org/wiki/Brushcutter_(garden_tool),External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A brushcutter (also called a brush saw, clearing saw or gasoline goat) is a powered garden or agricultural tool used to trim weeds, small trees, and other foliage not accessible by a lawn mower or rotary mower. Various blades or trimmer heads can be attached to the machine for specific applications. It consists of: A power unit held close to the body. A pole through which the power is transmitted. A rotary cutting head at the opposite end of the pole to the power unit. == Power units == There are three main types of power unit: Gas engines, either two or four stroke, are used on the more powerful units. Electric motors connected to mains power by a power cord. Cordless electric motors powered by rechargeable batteries. == Shaft == There are three types of shaft: Basic consumer units use a curved shaft, similar to a basic line trimmer. More professional units use a straight shaft with a gearbox at the cutting head end. Top-of-the-line units use a straight ""split"" shaft with a disconnection point partway along the shaft, allowing the cutting head to be replaced by other accessories such as pole pruners, cultivators, edgers and hedge trimmers. Handles vary on brush cutters, depending...",brushcutter,Brushcutter (garden tool),https://en.wikipedia.org/wiki/Brushcutter_(garden_tool),External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A brushcutter (also called a brush saw, clearing saw or gasoline goat) is a powered garden or agricultural tool used to trim weeds, small trees, and other foliage not accessible by a lawn mower or rotary mower. Various blades or trimmer heads can be attached to the machine for specific applications. It consists of: A power unit held close to the body. A pole through which the power is transmitted. A rotary cutting head at the opposite end of the pole to the power unit. == Power units == There are three main types of power unit: Gas engines, either two or four stroke, are used on the more powerful units. Electric motors connected to mains power by a power cord. Cordless electric motors powered by rechargeable batteries. == Shaft == There are three types of shaft: Basic consumer units use a curved shaft, similar to a basic line trimmer. More professional units use a straight shaft with a gearbox at the cutting head end. Top-of-the-line units use a straight ""split"" shaft with a disconnection point partway along the shaft, allowing the cutting head to be replaced by other accessories such as pole pruners, cultivators, edgers and hedge trimmers. Handles vary on brush cutters, depending...",brushcutter,Brushcutter (garden tool),https://en.wikipedia.org/wiki/Brushcutter_(garden_tool),External links,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"Boat building is the design and construction of boats (instead of the larger ships) — and their on-board systems. This includes at minimum the construction of a hull, with any necessary propulsion, mechanical, navigation, safety and other service systems as the craft requires. The boat building industry provides for the design, manufacturing, repair and modification of human-powered watercrafts, sailboats, motorboats, airboats and submersibles, and caters for various demands from recreational (e.g. launches, dinghies and yachts), commercial (e.g. tour boats, ferry boats and lighters), residential (houseboats), to professional (e.g. fishing boats, tugboats, lifeboats and patrol boats). == Construction materials and methods == === Wood === Wood is the traditional boat building material used for hull and spar construction. It is buoyant, widely available and easily worked. It is a popular material for small boats (of e.g. 6-metre (20 ft) length; such as dinghies and sailboats). Its abrasion resistance varies according to the hardness and density of the wood and it can deteriorate if fresh water or marine organisms are allowed to penetrate the wood. Woods such as teak, totara and some cedars...",boat_building,Boat building,https://en.wikipedia.org/wiki/Boat_building,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: Boat building is the design and construction of boats (instead of the larger ships) — and their on-board systems. This includes at minimum the construction of a hull, with any necessary propulsion, mechanical, navigation, safety and other service systems as the craft requires. The boat building industry provides for the design, manufacturing, repair and modification of human-powered watercrafts, sailboats, motorboats, airboats and submersibles, and caters for various demands from recreational (e.g. launches, dinghies and yachts), commercial (e.g. tour boats, ferry boats and lighters), residential (houseboats), to professional (e.g. fishing boats, tugboats, lifeboats and patrol boats). == Construction materials and methods == === Wood === Wood is the traditional boat building material used for hull and spar construction. It is buoyant, widely available and easily worked. It is a popular material for small boats (of e.g. 6-metre (20 ft) length; such as dinghies and sailboats). Its abrasion resistance varies according to the hardness and density of the wood and it can deteriorate if fresh water or marine organisms are allowed to penetrate the wood. Woods such as teak, totara and some cedars...",boat_building,Boat building,https://en.wikipedia.org/wiki/Boat_building,External links,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
