text,label,wikipedia_title,wikipedia_url,source_section,source_page,source_example_type,source_license
"Billao. A billao (Somali: billaawe), also known as a bilaawe, is a horn-hilted Somali shortsword or long dagger depending on blade length. It served most notably as a close-quarters weapon in the Dervish State, at the turn of the 20th century, as well as Northern Sultanates around that same time period.",billao,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Billao (Somali). Section: Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords.,billao,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Billao is described as follows: A billao (Somali: billaawe), also known as a bilaawe, is a horn-hilted Somali shortsword or long dagger depending on blade length. It served most notably as a close-quarters weapon in the Dervish State, at the turn of the 20th century, as well as Northern Sultanates around that same time period.",billao,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Billao appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords. A billao (Somali: billaawe), also known as a bilaawe, is a horn-hilted Somali shortsword or long dagger depending on blade length. It served most notably as a close-quarters weapon in the Dervish State, at the turn of the 20th century, as well as Northern Sultanates around that same time period.",billao,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Billao: Billao (Somali). Wikipedia summary: A billao (Somali: billaawe), also known as a bilaawe, is a horn-hilted Somali shortsword or long dagger depending on blade length. It served most notably as a close-quarters weapon in the Dervish State, at the turn of the 20th century, as well as Northern Sultanates around that same time period.",billao,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",akrafena,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Akrafena. An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",akrafena,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Akrafena (West African). Section: Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords.,akrafena,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Akrafena is described as follows: An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",akrafena,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Akrafena appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords. An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",akrafena,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Akrafena: Akrafena (West African). Wikipedia summary: An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",akrafena,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,luwuk_sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
Luwuk (sword). A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,luwuk_sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Luwuk (Javanese). Section: Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords.,luwuk_sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
A historical weapon called Luwuk (sword) is described as follows: A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,luwuk_sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
Artifact identification note: Luwuk (sword) appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords. A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,luwuk_sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
Possible visual description for Luwuk (sword): Luwuk (Javanese). Wikipedia summary: A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,luwuk_sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",adze,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Adze. An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",adze,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Adze (Improvised, European). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.",adze,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Adze is described as follows: An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",adze,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Adze appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",adze,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Adze: Adze (Improvised, European). Wikipedia summary: An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",adze,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A broadaxe is a large broad-headed axe. There are two categories of cutting edge on broadaxes, both are used for shaping logs into beams by hewing. On one type, one side is flat, and the other side beveled, a basilled edge, also called a side axe, single bevel, or chisle-edged axe. On the other type, both sides are beveled, sometimes called a double bevel axe, which produces a scalloped cut. On the basilled broadaxe the handle may curve away from the flat side to allow an optimal stance by the hewer in relation to the hewn surface, and to allow clearance for the hewer's hands. The flat blade is to make the surface flat but can only be worked from one direction and is right-handed or.",broadaxe,Broadaxe,https://en.wikipedia.org/wiki/Broadaxe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Broadaxe. A broadaxe is a large broad-headed axe. There are two categories of cutting edge on broadaxes, both are used for shaping logs into beams by hewing. On one type, one side is flat, and the other side beveled, a basilled edge, also called a side axe, single bevel, or chisle-edged axe. On the other type, both sides are beveled, sometimes called a double bevel axe, which produces a scalloped cut. On the basilled broadaxe the handle may curve away from the flat side to allow an optimal stance by the hewer in relation to the hewn surface, and to allow clearance for the hewer's hands. The flat blade is to make the surface flat but can only be worked from one direction and is right-handed or.",broadaxe,Broadaxe,https://en.wikipedia.org/wiki/Broadaxe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Broadaxe (European). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.,broadaxe,Broadaxe,https://en.wikipedia.org/wiki/Broadaxe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Broadaxe is described as follows: A broadaxe is a large broad-headed axe. There are two categories of cutting edge on broadaxes, both are used for shaping logs into beams by hewing. On one type, one side is flat, and the other side beveled, a basilled edge, also called a side axe, single bevel, or chisle-edged axe. On the other type, both sides are beveled, sometimes called a double bevel axe, which produces a scalloped cut. On the basilled broadaxe the handle may curve away from the flat side to allow an optimal stance by the hewer in relation to the hewn surface, and to allow clearance for the hewer's hands. The flat blade is to make the surface flat but can only be worked from one direction and is right-handed or.",broadaxe,Broadaxe,https://en.wikipedia.org/wiki/Broadaxe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Broadaxe appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. A broadaxe is a large broad-headed axe. There are two categories of cutting edge on broadaxes, both are used for shaping logs into beams by hewing. On one type, one side is flat, and the other side beveled, a basilled edge, also called a side axe, single bevel, or chisle-edged axe. On the other type, both sides are beveled, sometimes called a double bevel axe, which produces a scalloped cut. On the basilled broadaxe the handle may curve away from the flat side to allow an optimal stance by the hewer in relation to the hewn surface, and to allow clearance for the hewer's hands. The flat blade is to make the surface flat but can only be worked from one direction and is right-handed or.",broadaxe,Broadaxe,https://en.wikipedia.org/wiki/Broadaxe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Broadaxe: Broadaxe (European). Wikipedia summary: A broadaxe is a large broad-headed axe. There are two categories of cutting edge on broadaxes, both are used for shaping logs into beams by hewing. On one type, one side is flat, and the other side beveled, a basilled edge, also called a side axe, single bevel, or chisle-edged axe. On the other type, both sides are beveled, sometimes called a double bevel axe, which produces a scalloped cut. On the basilled broadaxe the handle may curve away from the flat side to allow an optimal stance by the hewer in relation to the hewn surface, and to allow clearance for the hewer's hands. The flat blade is to make the surface flat but can only be worked from one direction and is right-handed or.",broadaxe,Broadaxe,https://en.wikipedia.org/wiki/Broadaxe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A hand axe (or handaxe or Acheulean hand axe) is a prehistoric stone tool with two faces that is the longest-used tool in human history. It is made from stone, usually flint or chert that has been ""reduced"" and shaped from a larger piece by knapping, or hitting against another stone. They are characteristic of the lower Acheulean and middle Palaeolithic (Mousterian) periods, roughly 1.6 million years ago to about 100,000 years ago, and used by Homo erectus and other early humans, but rarely by Homo sapiens. Their technical name (biface) comes from the fact that the archetypical model is a generally bifacial (with two wide sides or faces) and almond-shaped (amygdaloid) lithic flake. Hand.",hand_axe,Hand axe,https://en.wikipedia.org/wiki/Hand_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Hand axe. A hand axe (or handaxe or Acheulean hand axe) is a prehistoric stone tool with two faces that is the longest-used tool in human history. It is made from stone, usually flint or chert that has been ""reduced"" and shaped from a larger piece by knapping, or hitting against another stone. They are characteristic of the lower Acheulean and middle Palaeolithic (Mousterian) periods, roughly 1.6 million years ago to about 100,000 years ago, and used by Homo erectus and other early humans, but rarely by Homo sapiens. Their technical name (biface) comes from the fact that the archetypical model is a generally bifacial (with two wide sides or faces) and almond-shaped (amygdaloid) lithic flake. Hand.",hand_axe,Hand axe,https://en.wikipedia.org/wiki/Hand_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Hand axe , ovate handaxe (Paleolithic). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.",hand_axe,Hand axe,https://en.wikipedia.org/wiki/Hand_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Hand axe is described as follows: A hand axe (or handaxe or Acheulean hand axe) is a prehistoric stone tool with two faces that is the longest-used tool in human history. It is made from stone, usually flint or chert that has been ""reduced"" and shaped from a larger piece by knapping, or hitting against another stone. They are characteristic of the lower Acheulean and middle Palaeolithic (Mousterian) periods, roughly 1.6 million years ago to about 100,000 years ago, and used by Homo erectus and other early humans, but rarely by Homo sapiens. Their technical name (biface) comes from the fact that the archetypical model is a generally bifacial (with two wide sides or faces) and almond-shaped (amygdaloid) lithic flake. Hand.",hand_axe,Hand axe,https://en.wikipedia.org/wiki/Hand_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Hand axe appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. A hand axe (or handaxe or Acheulean hand axe) is a prehistoric stone tool with two faces that is the longest-used tool in human history. It is made from stone, usually flint or chert that has been ""reduced"" and shaped from a larger piece by knapping, or hitting against another stone. They are characteristic of the lower Acheulean and middle Palaeolithic (Mousterian) periods, roughly 1.6 million years ago to about 100,000 years ago, and used by Homo erectus and other early humans, but rarely by Homo sapiens. Their technical name (biface) comes from the fact that the archetypical model is a generally bifacial (with two wide sides or faces) and almond-shaped (amygdaloid) lithic flake. Hand.",hand_axe,Hand axe,https://en.wikipedia.org/wiki/Hand_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Hand axe: Hand axe , ovate handaxe (Paleolithic). Wikipedia summary: A hand axe (or handaxe or Acheulean hand axe) is a prehistoric stone tool with two faces that is the longest-used tool in human history. It is made from stone, usually flint or chert that has been ""reduced"" and shaped from a larger piece by knapping, or hitting against another stone. They are characteristic of the lower Acheulean and middle Palaeolithic (Mousterian) periods, roughly 1.6 million years ago to about 100,000 years ago, and used by Homo erectus and other early humans, but rarely by Homo sapiens. Their technical name (biface) comes from the fact that the archetypical model is a generally bifacial (with two wide sides or faces) and almond-shaped (amygdaloid) lithic flake. Hand.",hand_axe,Hand axe,https://en.wikipedia.org/wiki/Hand_axe,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Hatchet. A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Hatchet (European). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.,hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Hatchet is described as follows: A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Hatchet appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Axes. A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Hatchet: Hatchet (European). Wikipedia summary: A hatchet (from the Old French hachete, a diminutive form of hache, 'axe' of Germanic origin) is a single-handed striking tool with a sharp blade on one side used to cut and split wood, and a hammerhead on the other side. Hatchets may also be used for hewing when making flattened surfaces on logs; when the hatchet head is optimized for this purpose it is called a hewing hatchet. The earliest known use of the noun hatchet is in the Middle English period (1150—1500) Although 'hand axe' and 'hatchet' are often used interchangeably in contemporary usage, 19th and 20th century American manufacturers and retailers (Collins, Kelly, Vaughan, Warren, Mann; Simmons, Shapleigh, Sears, et al.).",hatchet,Hatchet,https://en.wikipedia.org/wiki/Hatchet,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Karambit. The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Karambit , kerambit, korambit (Minangkabauian, Indonesian). Section: Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Karambit is described as follows: The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Karambit appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives. The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Karambit: Karambit , kerambit, korambit (Minangkabauian, Indonesian). Wikipedia summary: The karambit or kerambit (as used in Indonesian), kurambik or karambiak (both from the Minangkabau language) is a small curved knife resembling a claw.",karambit,Karambit,https://en.wikipedia.org/wiki/Karambit,Hand-to-hand combat > Edged and bladed weapons > Fighting knives and daggers > Sickles and sickle like knives,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A bardiche , berdiche, bardische, bardeche, or berdish is a type of polearm used from the 14th to 17th centuries in Europe. Ultimately a descendant of the medieval sparth axe or Dane axe, the bardiche proper appears around 1400, but there are numerous medieval manuscripts that depict very similar weapons beginning c. 1250. The bardiche differs from the halberd in having neither a hook at the back nor a spear point at the top. The use of bardiches started in early 14th-century Austria. In the 16th century, the bardiche was associated with the streltsy, arquebusiers of Imperial Russia established by Ivan the Terrible.",bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Bardiche. A bardiche , berdiche, bardische, bardeche, or berdish is a type of polearm used from the 14th to 17th centuries in Europe. Ultimately a descendant of the medieval sparth axe or Dane axe, the bardiche proper appears around 1400, but there are numerous medieval manuscripts that depict very similar weapons beginning c. 1250. The bardiche differs from the halberd in having neither a hook at the back nor a spear point at the top. The use of bardiches started in early 14th-century Austria. In the 16th century, the bardiche was associated with the streltsy, arquebusiers of Imperial Russia established by Ivan the Terrible.",bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Bardiche (European). Section: Hand-to-hand combat > Edged and bladed weapons > Axes.,bardiche,Bardiche,https://en.wikipedia.org/wiki/Bardiche,Hand-to-hand combat > Edged and bladed weapons > Axes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
