text,label,wikipedia_title,wikipedia_url,source_section,source_page,source_example_type,source_license
"A bolo (Tagalog: iták/gulok, Ilocano: bunéng, Ibanag: badáng/aliwa, Pangasinan: baráng, Kapampangan: paláng, Bikol: tabák/minasbad, Cebuano: súndang/kampilan, Waray: sansibar, Hiligaynon: sandúko/binangon, Aklan: talibong) is a general term for traditional pre-colonial small- to medium-sized single-edged swords or large knives of the Philippines that function both as tools and weapons. Bolos are characterized by a wide curved blade that narrows down to the hilt, and that comes with a pointed or a blunt tip. Bolos are sometimes incorrectly described as a type of machete (as bolo machete), due to their similarities in use and shape. But bolos are not related to the machete. Bolos are.",sword,Bolo knife,https://en.wikipedia.org/wiki/Bolo_knife,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A bolo (Tagalog: iták/gulok, Ilocano: bunéng, Ibanag: badáng/aliwa, Pangasinan: baráng, Kapampangan: paláng, Bikol: tabák/minasbad, Cebuano: súndang/kampilan, Waray: sansibar, Hiligaynon: sandúko/binangon, Aklan: talibong) is a general term for traditional pre-colonial small- to medium-sized single-edged swords or large knives of the Philippines that function both as tools and weapons. Bolos are characterized by a wide curved blade that narrows down to the hilt, and that comes with a pointed or a blunt tip. Bolos are sometimes incorrectly described as a type of machete (as bolo machete), due to their similarities in use and shape. But bolos are not related to the machete. Bolos are.",sword,Bolo knife,https://en.wikipedia.org/wiki/Bolo_knife,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A bolo (Tagalog: iták/gulok, Ilocano: bunéng, Ibanag: badáng/aliwa, Pangasinan: baráng, Kapampangan: paláng, Bikol: tabák/minasbad, Cebuano: súndang/kampilan, Waray: sansibar, Hiligaynon: sandúko/binangon, Aklan: talibong) is a general term for traditional pre-colonial small- to medium-sized single-edged swords or large knives of the Philippines that function both as tools and weapons. Bolos are characterized by a wide curved blade that narrows down to the hilt, and that comes with a pointed or a blunt tip. Bolos are sometimes incorrectly described as a type of machete (as bolo machete), due to their similarities in use and shape. But bolos are not related to the machete. Bolos are.",sword,Bolo knife,https://en.wikipedia.org/wiki/Bolo_knife,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
Dōtanuki (同田貫) is a name of a Japanese school of swordsmiths from Higo province who produced swords in the Bizen tradition during the feudal period of Japan.,sword,Dōtanuki,https://en.wikipedia.org/wiki/D%C5%8Dtanuki,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
This artifact is described as: Dōtanuki (同田貫) is a name of a Japanese school of swordsmiths from Higo province who produced swords in the Bizen tradition during the feudal period of Japan.,sword,Dōtanuki,https://en.wikipedia.org/wiki/D%C5%8Dtanuki,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
Historical record: Dōtanuki (同田貫) is a name of a Japanese school of swordsmiths from Higo province who produced swords in the Bizen tradition during the feudal period of Japan.,sword,Dōtanuki,https://en.wikipedia.org/wiki/D%C5%8Dtanuki,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
The falx was a weapon with a curved blade that was sharp on the inside edge used by the Thracians and Dacians. The name was later applied to a siege hook used by the Romans.,other,Falx,https://en.wikipedia.org/wiki/Falx,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
This artifact is described as: The falx was a weapon with a curved blade that was sharp on the inside edge used by the Thracians and Dacians. The name was later applied to a siege hook used by the Romans.,other,Falx,https://en.wikipedia.org/wiki/Falx,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
Historical record: The falx was a weapon with a curved blade that was sharp on the inside edge used by the Thracians and Dacians. The name was later applied to a siege hook used by the Romans.,other,Falx,https://en.wikipedia.org/wiki/Falx,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The baselard, Schwiizerdolch in Swiss-German (also basilard, baslard, in Middle French also badelare, bazelaire and variants, Latinized baselardus, basolardus etc., in Middle High German beseler, baseler, basler, pasler; baslermesser) is a historical type of dagger or short sword of the Late Middle Ages.",sword,Baselard,https://en.wikipedia.org/wiki/Baselard,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The baselard, Schwiizerdolch in Swiss-German (also basilard, baslard, in Middle French also badelare, bazelaire and variants, Latinized baselardus, basolardus etc., in Middle High German beseler, baseler, basler, pasler; baslermesser) is a historical type of dagger or short sword of the Late Middle Ages.",sword,Baselard,https://en.wikipedia.org/wiki/Baselard,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The baselard, Schwiizerdolch in Swiss-German (also basilard, baslard, in Middle French also badelare, bazelaire and variants, Latinized baselardus, basolardus etc., in Middle High German beseler, baseler, basler, pasler; baslermesser) is a historical type of dagger or short sword of the Late Middle Ages.",sword,Baselard,https://en.wikipedia.org/wiki/Baselard,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A khanjar is a traditional dagger originating from the Sultanate of Oman. Worn by men for ceremonial occasions, it is a short curved blade shaped like the letter ""J"" and resembles a hook. It can be made from a variety of different materials, depending on the quality of its craftsmanship. It is a popular souvenir among tourists and is sold in souqs throughout the region. A national symbol of the sultanate, the khanjar is featured on Oman's national emblem and on the Omani rial. It also features in logos and commercial imagery by companies based in Oman.",other,Khanjar,https://en.wikipedia.org/wiki/Khanjar,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A khanjar is a traditional dagger originating from the Sultanate of Oman. Worn by men for ceremonial occasions, it is a short curved blade shaped like the letter ""J"" and resembles a hook. It can be made from a variety of different materials, depending on the quality of its craftsmanship. It is a popular souvenir among tourists and is sold in souqs throughout the region. A national symbol of the sultanate, the khanjar is featured on Oman's national emblem and on the Omani rial. It also features in logos and commercial imagery by companies based in Oman.",other,Khanjar,https://en.wikipedia.org/wiki/Khanjar,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A khanjar is a traditional dagger originating from the Sultanate of Oman. Worn by men for ceremonial occasions, it is a short curved blade shaped like the letter ""J"" and resembles a hook. It can be made from a variety of different materials, depending on the quality of its craftsmanship. It is a popular souvenir among tourists and is sold in souqs throughout the region. A national symbol of the sultanate, the khanjar is featured on Oman's national emblem and on the Omani rial. It also features in logos and commercial imagery by companies based in Oman.",other,Khanjar,https://en.wikipedia.org/wiki/Khanjar,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The cinquedea (, ) or cinqueda is a civilian short sword (or long dagger). It was developed in northern Italy and enjoyed a period of popularity during the Italian Renaissance of the 15th and early 16th centuries. The name cinquedea means ""five fingers"", and it describes the width of the blade next to the guard. The blade was heavy, about 45 cm (18 in) in length, and tapered to a somewhat rounded point. The grip was simple with a small pommel, and the guard was curved with the concave side toward the point. There were typically several fullers along the wider sides of the blade to lighten the weapon. The wide blade was useful for decorative etching. The wide blade was also used for.",sword,Cinquedea,https://en.wikipedia.org/wiki/Cinquedea,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The cinquedea (, ) or cinqueda is a civilian short sword (or long dagger). It was developed in northern Italy and enjoyed a period of popularity during the Italian Renaissance of the 15th and early 16th centuries. The name cinquedea means ""five fingers"", and it describes the width of the blade next to the guard. The blade was heavy, about 45 cm (18 in) in length, and tapered to a somewhat rounded point. The grip was simple with a small pommel, and the guard was curved with the concave side toward the point. There were typically several fullers along the wider sides of the blade to lighten the weapon. The wide blade was useful for decorative etching. The wide blade was also used for.",sword,Cinquedea,https://en.wikipedia.org/wiki/Cinquedea,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The cinquedea (, ) or cinqueda is a civilian short sword (or long dagger). It was developed in northern Italy and enjoyed a period of popularity during the Italian Renaissance of the 15th and early 16th centuries. The name cinquedea means ""five fingers"", and it describes the width of the blade next to the guard. The blade was heavy, about 45 cm (18 in) in length, and tapered to a somewhat rounded point. The grip was simple with a small pommel, and the guard was curved with the concave side toward the point. There were typically several fullers along the wider sides of the blade to lighten the weapon. The wide blade was useful for decorative etching. The wide blade was also used for.",sword,Cinquedea,https://en.wikipedia.org/wiki/Cinquedea,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The changdao (traditional Chinese: 長刀; simplified Chinese: 长刀; pinyin: chángdāo; lit. 'long sword') was a two-handed, single-edged Chinese sword. The term changdao has been translated as ""long saber,"" ""saber-staff,"" or ""long-handled saber."" During the Ming dynasty, changdao was often used as a general term for two-handed swords and was used in the frequent raids along the coast. After Republican Era, the term miaodao is sometimes used to describe changdao due to similarity. Tang dynasty sources describe the changdao as being identical to the modao (Chinese: 陌刀), but the modao may have been a double-edged weapon like earlier zhanmajian. The changdao seems to have first appeared during the.",longsword,Changdao,https://en.wikipedia.org/wiki/Changdao,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The changdao (traditional Chinese: 長刀; simplified Chinese: 长刀; pinyin: chángdāo; lit. 'long sword') was a two-handed, single-edged Chinese sword. The term changdao has been translated as ""long saber,"" ""saber-staff,"" or ""long-handled saber."" During the Ming dynasty, changdao was often used as a general term for two-handed swords and was used in the frequent raids along the coast. After Republican Era, the term miaodao is sometimes used to describe changdao due to similarity. Tang dynasty sources describe the changdao as being identical to the modao (Chinese: 陌刀), but the modao may have been a double-edged weapon like earlier zhanmajian. The changdao seems to have first appeared during the.",longsword,Changdao,https://en.wikipedia.org/wiki/Changdao,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The changdao (traditional Chinese: 長刀; simplified Chinese: 长刀; pinyin: chángdāo; lit. 'long sword') was a two-handed, single-edged Chinese sword. The term changdao has been translated as ""long saber,"" ""saber-staff,"" or ""long-handled saber."" During the Ming dynasty, changdao was often used as a general term for two-handed swords and was used in the frequent raids along the coast. After Republican Era, the term miaodao is sometimes used to describe changdao due to similarity. Tang dynasty sources describe the changdao as being identical to the modao (Chinese: 陌刀), but the modao may have been a double-edged weapon like earlier zhanmajian. The changdao seems to have first appeared during the.",longsword,Changdao,https://en.wikipedia.org/wiki/Changdao,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A misericorde ( or ; from French miséricorde, ""mercy""; itself derived from the Latin misericordia, ""act of mercy"") was a long and narrow knife used during the High Middle Ages to deliver mercy killings to mortally wounded knights, as it was designed to be thin enough to strike through the gaps in their armour. The misericorde was used to dispatch knights who had received mortal wounds, which were not always quickly fatal in the age of bladed combat; it could also be used as a means of killing an active adversary, for example during a struggle. The blade could be pushed through the visor or eyeholes of the helm with the aim of piercing the brain, or thrust through holes or weak points in.",other,Misericorde (weapon),https://en.wikipedia.org/wiki/Misericorde_(weapon),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A misericorde ( or ; from French miséricorde, ""mercy""; itself derived from the Latin misericordia, ""act of mercy"") was a long and narrow knife used during the High Middle Ages to deliver mercy killings to mortally wounded knights, as it was designed to be thin enough to strike through the gaps in their armour. The misericorde was used to dispatch knights who had received mortal wounds, which were not always quickly fatal in the age of bladed combat; it could also be used as a means of killing an active adversary, for example during a struggle. The blade could be pushed through the visor or eyeholes of the helm with the aim of piercing the brain, or thrust through holes or weak points in.",other,Misericorde (weapon),https://en.wikipedia.org/wiki/Misericorde_(weapon),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A misericorde ( or ; from French miséricorde, ""mercy""; itself derived from the Latin misericordia, ""act of mercy"") was a long and narrow knife used during the High Middle Ages to deliver mercy killings to mortally wounded knights, as it was designed to be thin enough to strike through the gaps in their armour. The misericorde was used to dispatch knights who had received mortal wounds, which were not always quickly fatal in the age of bladed combat; it could also be used as a means of killing an active adversary, for example during a struggle. The blade could be pushed through the visor or eyeholes of the helm with the aim of piercing the brain, or thrust through holes or weak points in.",other,Misericorde (weapon),https://en.wikipedia.org/wiki/Misericorde_(weapon),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The bilbo is a type of 16th century, cut-and-thrust sword or small rapier formerly popular in America. They have well-tempered and flexible blades and were very popular aboard ships, where they were used similarly to a cutlass. The term comes from the Basque city of Bilbao, Bilbo in Basque, where the metal (bilbo steel) was extracted and later sent to Toledo, a city in the center of Spain, where these swords were forged and exported to the New World. These swords were also sold to merchants of every European nation, including England.",rapier,Bilbo (sword),https://en.wikipedia.org/wiki/Bilbo_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The bilbo is a type of 16th century, cut-and-thrust sword or small rapier formerly popular in America. They have well-tempered and flexible blades and were very popular aboard ships, where they were used similarly to a cutlass. The term comes from the Basque city of Bilbao, Bilbo in Basque, where the metal (bilbo steel) was extracted and later sent to Toledo, a city in the center of Spain, where these swords were forged and exported to the New World. These swords were also sold to merchants of every European nation, including England.",rapier,Bilbo (sword),https://en.wikipedia.org/wiki/Bilbo_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The bilbo is a type of 16th century, cut-and-thrust sword or small rapier formerly popular in America. They have well-tempered and flexible blades and were very popular aboard ships, where they were used similarly to a cutlass. The term comes from the Basque city of Bilbao, Bilbo in Basque, where the metal (bilbo steel) was extracted and later sent to Toledo, a city in the center of Spain, where these swords were forged and exported to the New World. These swords were also sold to merchants of every European nation, including England.",rapier,Bilbo (sword),https://en.wikipedia.org/wiki/Bilbo_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"Colichemarde is a type of small sword (often written ""smallsword"") blade that was popular from the late 17th to the mid-18th century.",sword,Colichemarde,https://en.wikipedia.org/wiki/Colichemarde,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: Colichemarde is a type of small sword (often written ""smallsword"") blade that was popular from the late 17th to the mid-18th century.",sword,Colichemarde,https://en.wikipedia.org/wiki/Colichemarde,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: Colichemarde is a type of small sword (often written ""smallsword"") blade that was popular from the late 17th to the mid-18th century.",sword,Colichemarde,https://en.wikipedia.org/wiki/Colichemarde,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
An executioner's sword is a sword designed specifically for decapitation of condemned criminals (as opposed to combat).,sword,Executioner's sword,https://en.wikipedia.org/wiki/Executioner%27s_sword,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
This artifact is described as: An executioner's sword is a sword designed specifically for decapitation of condemned criminals (as opposed to combat).,sword,Executioner's sword,https://en.wikipedia.org/wiki/Executioner%27s_sword,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
Historical record: An executioner's sword is a sword designed specifically for decapitation of condemned criminals (as opposed to combat).,sword,Executioner's sword,https://en.wikipedia.org/wiki/Executioner%27s_sword,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A katana (刀, かたな; lit. 'one-sided blade') is a Japanese sword characterized by a curved, single-edged blade with a circular or squared guard and long grip to accommodate two hands. Developed later than the tachi, it was used by samurai in feudal Japan and worn with the edge facing upward. Since the Muromachi period, many old tachi were cut from the root and shortened, and the blade at the root was crushed and converted into a katana. The specific term for katana in Japan is uchigatana (打刀, うちがたな; lit. 'striking sword') and the term katana (刀) often refers to single-edged swords from around the world.",katana,Katana,https://en.wikipedia.org/wiki/Katana,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A katana (刀, かたな; lit. 'one-sided blade') is a Japanese sword characterized by a curved, single-edged blade with a circular or squared guard and long grip to accommodate two hands. Developed later than the tachi, it was used by samurai in feudal Japan and worn with the edge facing upward. Since the Muromachi period, many old tachi were cut from the root and shortened, and the blade at the root was crushed and converted into a katana. The specific term for katana in Japan is uchigatana (打刀, うちがたな; lit. 'striking sword') and the term katana (刀) often refers to single-edged swords from around the world.",katana,Katana,https://en.wikipedia.org/wiki/Katana,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A katana (刀, かたな; lit. 'one-sided blade') is a Japanese sword characterized by a curved, single-edged blade with a circular or squared guard and long grip to accommodate two hands. Developed later than the tachi, it was used by samurai in feudal Japan and worn with the edge facing upward. Since the Muromachi period, many old tachi were cut from the root and shortened, and the blade at the root was crushed and converted into a katana. The specific term for katana in Japan is uchigatana (打刀, うちがたな; lit. 'striking sword') and the term katana (刀) often refers to single-edged swords from around the world.",katana,Katana,https://en.wikipedia.org/wiki/Katana,Hand-to-hand combat > Edged and bladed weapons > Swords > Curved two-handed,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A claymore (; from Scottish Gaelic: claidheamh-mòr, ""great sword"") is either the Scottish variant of the late medieval two-handed sword or the Scottish variant of the basket-hilted sword. The former is characterised as having a cross hilt of forward-sloping quillons with quatrefoil terminations and was in use from the 15th to 17th centuries. The word claymore was first used in reference to basket-hilted swords during the 18th century in Scotland and parts of England. This description was maybe not used during the 17th century, when basket-hilted swords were the primary military swords across Europe, but these basket-hilted, broad-bladed swords remained in service with officers of Scottish.",claymore,Claymore,https://en.wikipedia.org/wiki/Claymore,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A claymore (; from Scottish Gaelic: claidheamh-mòr, ""great sword"") is either the Scottish variant of the late medieval two-handed sword or the Scottish variant of the basket-hilted sword. The former is characterised as having a cross hilt of forward-sloping quillons with quatrefoil terminations and was in use from the 15th to 17th centuries. The word claymore was first used in reference to basket-hilted swords during the 18th century in Scotland and parts of England. This description was maybe not used during the 17th century, when basket-hilted swords were the primary military swords across Europe, but these basket-hilted, broad-bladed swords remained in service with officers of Scottish.",claymore,Claymore,https://en.wikipedia.org/wiki/Claymore,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A claymore (; from Scottish Gaelic: claidheamh-mòr, ""great sword"") is either the Scottish variant of the late medieval two-handed sword or the Scottish variant of the basket-hilted sword. The former is characterised as having a cross hilt of forward-sloping quillons with quatrefoil terminations and was in use from the 15th to 17th centuries. The word claymore was first used in reference to basket-hilted swords during the 18th century in Scotland and parts of England. This description was maybe not used during the 17th century, when basket-hilted swords were the primary military swords across Europe, but these basket-hilted, broad-bladed swords remained in service with officers of Scottish.",claymore,Claymore,https://en.wikipedia.org/wiki/Claymore,Hand-to-hand combat > Edged and bladed weapons > Swords > Hand-and-a-half and two-handed greatswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A billao (Somali: billaawe), also known as a bilaawe, is a horn-hilted Somali shortsword or long dagger depending on blade length. It served most notably as a close-quarters weapon in the Dervish State, at the turn of the 20th century, as well as Northern Sultanates around that same time period.",sword,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A billao (Somali: billaawe), also known as a bilaawe, is a horn-hilted Somali shortsword or long dagger depending on blade length. It served most notably as a close-quarters weapon in the Dervish State, at the turn of the 20th century, as well as Northern Sultanates around that same time period.",sword,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A billao (Somali: billaawe), also known as a bilaawe, is a horn-hilted Somali shortsword or long dagger depending on blade length. It served most notably as a close-quarters weapon in the Dervish State, at the turn of the 20th century, as well as Northern Sultanates around that same time period.",sword,Billao,https://en.wikipedia.org/wiki/Billao,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",sword,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",sword,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: An afena (Twi to mean sword) is an Akan sword, originally meant for warfare but also forming part of Akan heraldry. The foremost example of an afena is the Mponponsuo (meaning ""responsibility""), which belonged to Opoku Ware II. It has survived to the present day because it is still occasionally used in ceremonies, such as the Akwasidae Festival. The expert use of afena is also a martial art, utilising the blade in conjunction with knives, improvised weapons, street-fighting, hand-to-hand combat, joint locks, grappling and weapon disarming techniques, as well as using the martial art of afena unarmed. The afena martial art is the national sport of the Ashanti Region.",sword,Akrafena,https://en.wikipedia.org/wiki/Akrafena,Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
This artifact is described as: A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
Historical record: A luwuk is a type of short sword from the island of Java. This sword is found mostly in East Java and Central Java.,sword,Luwuk (sword),https://en.wikipedia.org/wiki/Luwuk_(sword),Hand-to-hand combat > Edged and bladed weapons > Swords > Shortswords,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",other,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",other,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: An adze () or adz is an ancient and versatile cutting tool similar to an axe but with the cutting edge perpendicular to the handle rather than parallel. Adzes have been used since the Stone Age. They are used for smoothing or carving wood in hand woodworking, and as a hoe for agriculture and horticulture. Two basic forms of an adze are the hand adze (short hoe)—a short-handled tool swung with one hand—and the foot adze (hoe)—a long-handled tool capable of powerful swings using both hands, the cutting edge usually striking at foot or shin level. A similar tool is called a mattock, which differs by having two blades, one perpendicular to the handle and one parallel.",other,Adze,https://en.wikipedia.org/wiki/Adze,Hand-to-hand combat > Edged and bladed weapons > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
